TREE_COMPOSITE_ID,PLOT_COMPOSITE_ID,SPCD,PLOT,SUBP,COUNTYCD,STATECD,PLT_CN,INVYR,CYCLE,MEASYEAR,TREE_CN,COND_CN,CONDID,STATUSCD,DIA,COND_STATUS_CD,LAT,LON,BALIVE,SICOND,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,SDIMAX_RMRS,SDI_RMRS,SLOPE,ASPECT,CONDPROP_UNADJ,RECONCILECD,TPA_UNADJ,MORTYR,DAMAGE_AGENT_CD1,DAMAGE_AGENT_CD2,DAMAGE_AGENT_CD3,AGENTCD,PREV_STATUS_CD,ADFORCD,TREESALL,TOTALDEAD,DEADPROP
16_3_59_83083_4_10,16_3_59_83083,101,83083,4,59,16,4731996010690,2004,2,2004,4732065010690,4731999010690,1,2,7.3,1,44.633022,-114.545347,117.7134,31,0,NA,NA,NA,NA,NA,595,245.025,47,277,1,NA,6.018046,2001,NA,NA,NA,10,NA,413,42,20,0.47619047619047616
16_3_59_83296_1_11,16_3_59_83296,101,83296,1,59,16,5392831010690,2005,2,2005,5392855010690,5392834010690,1,1,10.6,1,44.41158,-113.323381,54.7164,NA,0,NA,NA,NA,NA,NA,470,119.8009,44,219,0.958153,NA,6.018046,NA,90005,90006,0,NA,NA,413,31,0,0
16_3_59_83296_1_2,16_3_59_83296,101,83296,1,59,16,5392831010690,2005,2,2005,5392846010690,5392834010690,1,1,6.1,1,44.41158,-113.323381,54.7164,NA,0,NA,NA,NA,NA,NA,470,119.8009,44,219,0.958153,NA,6.018046,NA,0,NA,NA,NA,NA,413,31,0,0
16_3_59_83296_3_2,16_3_59_83296,101,83296,3,59,16,5392831010690,2005,2,2005,5392867010690,5392834010690,1,1,7.2,1,44.41158,-113.323381,54.7164,NA,0,NA,NA,NA,NA,NA,470,119.8009,44,219,0.958153,NA,6.018046,NA,0,NA,NA,NA,NA,413,31,0,0
16_3_59_83866_2_1,16_3_59_83866,101,83866,2,59,16,11807326010690,2006,2,2011,50638697020004,50638691020004,1,2,10.6,2,44.329418,-112.823698,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,6.018046,NA,NA,NA,NA,NA,NA,415,4,4,1
16_3_59_84128_1_13,16_3_59_84128,101,84128,1,59,16,12283667010690,2007,2,2008,31349391010690,12283669010690,1,2,9.3,1,44.715715,-114.595441,74.5415,36,0,NA,NA,NA,NA,NA,595,152.2014,61,64,0.75,NA,6.018046,2006,NA,NA,NA,10,NA,413,11,8,0.7272727272727273
16_3_59_84128_1_16,16_3_59_84128,101,84128,1,59,16,12283667010690,2007,2,2008,31349394010690,12283669010690,1,2,6.1,1,44.715715,-114.595441,74.5415,36,0,NA,NA,NA,NA,NA,595,152.2014,61,64,0.75,NA,6.018046,2006,NA,NA,NA,10,NA,413,11,8,0.7272727272727273
16_3_59_84128_1_3,16_3_59_84128,101,84128,1,59,16,12283667010690,2007,2,2008,31349381010690,12283669010690,1,1,6.8,1,44.715715,-114.595441,74.5415,36,0,NA,NA,NA,NA,NA,595,152.2014,61,64,0.75,NA,6.018046,NA,0,NA,NA,NA,NA,413,11,8,0.7272727272727273
16_3_59_84377_1_14,16_3_59_84377,101,84377,1,59,16,40390856010690,2011,2,2011,51052137020004,51052114020004,1,1,5.2,1,44.563591,-113.476645,177.0331,25,0,NA,0,NA,0,NA,670,357.14,68,352,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,33,6,0.18181818181818182
16_3_59_84377_3_2,16_3_59_84377,101,84377,3,59,16,40390856010690,2011,2,2011,51052164020004,51052114020004,1,1,9.1,1,44.563591,-113.476645,177.0331,25,0,NA,0,NA,0,NA,670,357.14,68,352,1,NA,6.018046,NA,90005,0,NA,NA,NA,413,33,6,0.18181818181818182
16_3_59_84392_1_5,16_3_59_84392,101,84392,1,59,16,40390790010690,2013,2,2013,273515187489998,273515167489998,1,2,6.8,1,44.72238,-114.411735,53.9152,31,10,2009,0,NA,0,NA,735,116.1326,14,343,1,NA,6.018046,2009,NA,NA,NA,10,NA,413,30,25,0.8333333333333334
16_3_59_84798_3_5,16_3_59_84798,101,84798,3,59,16,12283771010690,2007,2,2007,12283801010690,12283774010690,1,2,11.6,1,44.565369,-113.616249,53.1952,NA,0,NA,NA,NA,NA,NA,470,85.0173,48,226,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,27,17,0.6296296296296297
16_3_59_84907_1_10,16_3_59_84907,101,84907,1,59,16,12283943010690,2007,2,2007,12283964010690,12283946010690,1,1,6.8,1,45.437436,-113.815373,55.5568,22,0,NA,NA,NA,NA,NA,470,120.9008,50,147,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,36,15,0.4166666666666667
16_3_59_84907_1_11,16_3_59_84907,101,84907,1,59,16,12283943010690,2007,2,2007,12283965010690,12283946010690,1,1,5.3,1,45.437436,-113.815373,55.5568,22,0,NA,NA,NA,NA,NA,470,120.9008,50,147,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,36,15,0.4166666666666667
16_3_59_85594_3_11,16_3_59_85594,101,85594,3,59,16,12284183010690,2007,2,2007,12284243010690,12284186010690,1,1,7.5,1,44.726163,-113.665344,128.4529,27,0,NA,NA,NA,NA,NA,735,260.5489,28,256,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,39,18,0.46153846153846156
16_3_33_81459_2_24,16_3_33_81459,101,81459,2,33,16,11796922010690,2006,2,2006,11796968010690,11796925010690,1,2,9.9,1,44.511015,-111.998055,114.158,41,0,NA,NA,NA,NA,NA,670,192.3859,11,29,1,NA,6.018046,NA,NA,NA,NA,NA,NA,415,14,13,0.9285714285714286
16_3_37_80018_2_7,16_3_37_80018,101,80018,2,37,16,5383612010690,2005,2,2005,5383649010690,5383616010690,2,1,9.8,1,44.423964,-114.517896,227.9937,27,0,NA,NA,NA,NA,NA,595,309.2323,65,129,0.25,NA,6.018046,NA,90006,0,NA,NA,NA,413,10,0,0
16_3_37_82018_2_13,16_3_37_82018,101,82018,2,37,16,4723777010690,2004,2,2004,4723805010690,4723780010690,1,1,9,1,43.863676,-113.672863,135.4828,43,0,NA,NA,NA,NA,NA,595,189.8185,59,346,1,NA,6.018046,NA,90006,0,NA,NA,NA,413,10,9,0.9
16_3_37_85527_2_4,16_3_37_85527,101,85527,2,37,16,35371603010690,2009,2,2009,39514789010690,39514774010690,1,2,9.1,1,44.089603,-114.37658,70.7802,29,10,9999,0,NA,NA,NA,595,104.3977,72,41,0.5,NA,6.018046,NA,NA,NA,NA,NA,NA,413,6,6,1
16_3_37_85857_2_12,16_3_37_85857,101,85857,2,37,16,40390067010690,2011,2,2011,51039386020004,51039365020004,1,2,12.2,1,43.756992,-113.987724,31.997,NA,12,9999,0,NA,0,NA,470,64.9301,42,180,0.75,NA,6.018046,2008,NA,NA,NA,10,NA,413,31,22,0.7096774193548387
16_3_37_85857_2_15,16_3_37_85857,101,85857,2,37,16,40390067010690,2011,2,2011,51039389020004,51039365020004,1,2,10.2,1,43.756992,-113.987724,31.997,NA,12,9999,0,NA,0,NA,470,64.9301,42,180,0.75,NA,6.018046,2008,NA,NA,NA,10,NA,413,31,22,0.7096774193548387
16_3_37_85857_3_6,16_3_37_85857,101,85857,3,37,16,40390067010690,2011,2,2011,51039395020004,51039365020004,1,2,16.3,1,43.756992,-113.987724,31.997,NA,12,9999,0,NA,0,NA,470,64.9301,42,180,0.75,NA,6.018046,2008,NA,NA,NA,10,NA,413,31,22,0.7096774193548387
16_3_37_87478_1_2,16_3_37_87478,101,87478,1,37,16,40390055010690,2013,2,2014,325208606489998,325208597489998,1,1,5.6,1,43.960383,-113.55995,54.1547,29,0,NA,0,NA,0,NA,470,71.688,67,237,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,6,2,0.3333333333333333
16_3_37_88019_1_8,16_3_37_88019,101,88019,1,37,16,35371562010690,2009,2,2009,39515429010690,39515412010690,1,1,7.3,1,44.411918,-114.737358,65.6589,32,30,2006,10,9999,0,NA,595,93.3724,43,181,0.75,NA,6.018046,NA,41006,0,NA,NA,NA,413,5,3,0.6
16_3_43_84707_1_1,16_3_43_84707,101,84707,1,43,16,31362279010690,2008,2,2008,31362291010690,31362282010690,1,1,8.3,1,44.705473,-111.321487,121.3698,33,0,NA,NA,NA,NA,NA,670,249.0433,10,38,1,NA,6.018046,NA,90001,0,NA,NA,NA,415,22,5,0.22727272727272727
16_3_43_84707_3_2,16_3_43_84707,101,84707,3,43,16,31362279010690,2008,2,2008,31362326010690,31362282010690,1,1,6.4,1,44.705473,-111.321487,121.3698,33,0,NA,NA,NA,NA,NA,670,249.0433,10,38,1,NA,6.018046,NA,0,NA,NA,NA,NA,415,22,5,0.22727272727272727
16_3_43_84707_3_8,16_3_43_84707,101,84707,3,43,16,31362279010690,2008,2,2008,31362332010690,31362282010690,1,1,7.9,1,44.705473,-111.321487,121.3698,33,0,NA,NA,NA,NA,NA,670,249.0433,10,38,1,NA,6.018046,NA,90002,0,NA,NA,NA,415,22,5,0.22727272727272727
16_3_59_80303_1_19,16_3_59_80303,101,80303,1,59,16,11806586010690,2006,2,2008,31342624010690,11806588010690,1,2,14,1,44.814151,-114.663375,80.8991,22,31,2007,0,NA,NA,NA,470,162.4724,39,282,1,NA,6.018046,2007,NA,NA,NA,30,NA,413,57,28,0.49122807017543857
16_3_59_80303_2_28,16_3_59_80303,101,80303,2,59,16,11806586010690,2006,2,2008,31342647010690,11806588010690,1,1,7.2,1,44.814151,-114.663375,80.8991,22,31,2007,0,NA,NA,NA,470,162.4724,39,282,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,57,28,0.49122807017543857
16_3_59_80383_1_6,16_3_59_80383,101,80383,1,59,16,5392508010690,2005,2,2005,5392526010690,5392511010690,1,1,11.6,1,44.582935,-113.521399,79.9772,18,0,NA,NA,NA,NA,NA,470,140.5932,59,88,0.75,NA,6.018046,NA,90005,90002,22500,NA,NA,413,33,20,0.6060606060606061
16_3_59_81426_3_17,16_3_59_81426,101,81426,3,59,16,40390852010690,2012,2,2012,195375194020004,195375130020004,1,2,5.9,1,44.795637,-114.626943,159.1011,24,0,NA,0,NA,0,NA,735,367.3366,57,345,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,17,17,1
16_3_59_81426_3_19,16_3_59_81426,101,81426,3,59,16,40390852010690,2012,2,2012,195375196020004,195375130020004,1,2,7,1,44.795637,-114.626943,159.1011,24,0,NA,0,NA,0,NA,735,367.3366,57,345,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,17,17,1
16_3_37_83112_1_33,16_3_37_83112,101,83112,1,37,16,40389953010690,2011,2,2011,51037505020004,51037470020004,1,2,14.4,1,44.591746,-114.669734,88.2497,23,0,NA,0,NA,0,NA,470,155.569,47,268,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,26,15,0.5769230769230769
16_3_37_83454_2_12,16_3_37_83454,101,83454,2,37,16,40389978010690,2013,2,2013,273517851489998,273517812489998,1,1,8.9,1,44.405009,-114.423105,114.0946,23,10,9999,0,NA,0,NA,670,248.5225,30,98,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,26,5,0.19230769230769232
16_3_37_83454_4_14,16_3_37_83454,101,83454,4,37,16,40389978010690,2013,2,2013,273517887489998,273517812489998,1,1,8.6,1,44.405009,-114.423105,114.0946,23,10,9999,0,NA,0,NA,670,248.5225,30,98,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,26,5,0.19230769230769232
16_3_37_85270_3_4,16_3_37_85270,101,85270,3,37,16,35371617010690,2009,2,2009,39514736010690,39514700010690,1,2,8.8,1,43.951624,-114.382878,66.1504,22,10,9999,0,NA,NA,NA,735,135.2034,5,92,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,22,10,0.45454545454545453
16_3_37_85448_4_2,16_3_37_85448,101,85448,4,37,16,4724039010690,2004,2,2004,4724091010690,4724042010690,1,2,10.9,1,44.461403,-114.863658,80.456,26,0,NA,NA,NA,NA,NA,735,200.8047,60,62,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,12,7,0.5833333333333334
16_3_59_81301_2_10,16_3_59_81301,101,81301,2,59,16,11806755010690,2006,2,2006,11806776010690,11806758010690,1,1,8.9,1,44.63952,-113.13768,90.7923,NA,0,NA,NA,NA,NA,NA,470,156.6168,35,75,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,36,16,0.4444444444444444
16_3_59_81301_2_11,16_3_59_81301,101,81301,2,59,16,11806755010690,2006,2,2006,11806777010690,11806758010690,1,2,8.4,1,44.63952,-113.13768,90.7923,NA,0,NA,NA,NA,NA,NA,470,156.6168,35,75,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,36,16,0.4444444444444444
16_3_59_82006_2_9,16_3_59_82006,101,82006,2,59,16,35372144010690,2009,2,2009,39522666010690,39522642010690,1,2,12.7,1,44.464407,-113.396346,52.224,25,0,NA,NA,NA,NA,NA,470,120.4718,43,75,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,25,16,0.64
16_3_37_83454_3_10,16_3_37_83454,101,83454,3,37,16,40389978010690,2013,2,2013,273517873489998,273517812489998,1,1,4.3,1,44.405009,-114.423105,114.0946,23,10,9999,0,NA,0,NA,670,248.5225,30,98,1,NA,74.965282,NA,NA,NA,NA,NA,NA,413,26,5,0.19230769230769232
16_3_59_82847_2_23,16_3_59_82847,101,82847,2,59,16,11807205010690,2006,2,2006,11807244010690,11807208010690,1,1,6.4,1,44.535761,-113.638923,113.281,22,0,NA,NA,NA,NA,NA,470,192.7725,50,281,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,57,31,0.543859649122807
16_3_59_84907_4_19,16_3_59_84907,101,84907,4,59,16,12283943010690,2007,2,2007,12283995010690,12283946010690,1,1,7.1,1,45.437436,-113.815373,55.5568,22,0,NA,NA,NA,NA,NA,470,120.9008,50,147,1,NA,6.018046,NA,90011,26000,0,NA,NA,413,36,15,0.4166666666666667
16_3_59_86218_3_8,16_3_59_86218,101,86218,3,59,16,5393490010690,2005,2,2005,5393546010690,5393493010690,1,1,5.3,1,45.243109,-114.541741,201.9914,51,0,NA,NA,NA,NA,NA,735,357.6384,68,257,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,11,1,0.09090909090909091
16_3_59_86568_3_3,16_3_59_86568,101,86568,3,59,16,35372158010690,2009,2,2009,39523553010690,39523541010690,1,1,19,1,44.571739,-113.56116,36.3253,NA,10,2008,0,NA,NA,NA,470,56.6891,0,0,1,NA,6.018046,NA,11000,0,NA,NA,NA,413,6,0,0
16_3_59_87970_1_9,16_3_59_87970,101,87970,1,59,16,35372097010690,2009,2,2009,39523902010690,39523889010690,1,1,8.8,1,45.039846,-114.585609,59.0925,25,0,NA,NA,NA,NA,NA,700,117.1197,66,287,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,3,0,0
16_3_59_85594_2_1,16_3_59_85594,101,85594,2,59,16,12284183010690,2007,2,2007,12284216010690,12284186010690,1,2,8.5,1,44.726163,-113.665344,128.4529,27,0,NA,NA,NA,NA,NA,735,260.5489,28,256,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,39,18,0.46153846153846156
16_3_59_87303_1_17,16_3_59_87303,101,87303,1,59,16,4732557010690,2004,2,2004,4732585010690,4732560010690,1,2,7.6,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,39,14,0.358974358974359
16_3_59_87303_1_21,16_3_59_87303,101,87303,1,59,16,4732557010690,2004,2,2004,4732589010690,4732560010690,1,2,6.6,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,39,14,0.358974358974359
16_3_59_81873_1_9,16_3_59_81873,101,81873,1,59,16,40390791010690,2011,2,2011,51051431020004,51051413020004,1,2,13.3,1,44.715291,-113.845525,68.69,20,0,NA,0,NA,0,NA,735,125.7224,13,356,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,38,30,0.7894736842105263
16_3_59_82511_4_1,16_3_59_82511,101,82511,4,59,16,11807094010690,2006,2,2006,11807139010690,11807097010690,1,2,15.7,1,45.161869,-114.016037,120.0483,24,0,NA,NA,NA,NA,NA,700,248.0327,45,132,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,16,5,0.3125
16_3_37_80085_3_20,16_3_37_80085,101,80085,3,37,16,31359810010690,2008,2,2008,31359866010690,31359813010690,1,1,10.7,1,44.460527,-114.435119,346.2406,35,10,9999,0,NA,NA,NA,670,524.7182,60,296,1,NA,6.018046,NA,90005,90006,0,NA,NA,413,15,3,0.2
16_3_25_86362_3_7,16_3_25_86362,101,86362,3,25,16,4720770010690,2004,2,2004,4720788010690,4720773010690,1,1,9.6,1,43.517587,-115.024782,29.3925,NA,0,NA,NA,NA,NA,NA,470,50.4337,49,192,1,NA,6.018046,NA,90006,0,NA,NA,NA,414,10,3,0.3
16_3_59_81873_3_7,16_3_59_81873,101,81873,3,59,16,40390791010690,2011,2,2011,51051474020004,51051413020004,1,2,9.9,1,44.715291,-113.845525,68.69,20,0,NA,0,NA,0,NA,735,125.7224,13,356,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,38,30,0.7894736842105263
16_2_85_81722_4_6,16_2_85_81722,101,81722,4,85,16,4737460010690,2004,2,2004,4737522010690,4737463010690,1,1,11.6,1,44.789922,-115.740918,150.2172,28,0,NA,NA,NA,NA,NA,735,299.5602,20,288,1,NA,6.018046,NA,90006,0,NA,NA,NA,412,9,0,0
16_2_85_85858_3_16,16_2_85_85858,101,85858,3,85,16,40391579010690,2013,2,2014,272352332489998,272352278489998,1,1,5.8,1,44.421596,-115.249335,59.775,22,0,NA,0,NA,0,NA,670,135.9542,48,8,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,13,8,0.6153846153846154
16_3_25_87808_3_7,16_3_25_87808,101,87808,3,25,16,12273251010690,2007,2,2007,12273284010690,12273254010690,1,2,10.7,1,43.787459,-114.770215,99.9989,27,0,NA,NA,NA,NA,NA,735,208.5512,99,270,0.75,NA,6.018046,NA,NA,NA,NA,NA,NA,414,12,5,0.4166666666666667
16_3_37_84000_2_30,16_3_37_84000,101,84000,2,37,16,31360528010690,2008,2,2008,31360584010690,31360531010690,1,1,8.6,1,44.632451,-114.421818,175.4399,25,10,9999,0,NA,NA,NA,670,332.1198,63,356,0.5,NA,6.018046,NA,11000,90008,0,NA,NA,413,21,2,0.09523809523809523
16_3_59_83083_2_1,16_3_59_83083,101,83083,2,59,16,4731996010690,2004,2,2004,4732026010690,4731999010690,1,1,5.9,1,44.633022,-114.545347,117.7134,31,0,NA,NA,NA,NA,NA,595,245.025,47,277,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,42,20,0.47619047619047616
16_3_59_84392_3_3,16_3_59_84392,101,84392,3,59,16,40390790010690,2013,2,2013,273515214489998,273515167489998,1,2,6.1,1,44.72238,-114.411735,53.9152,31,10,2009,0,NA,0,NA,735,116.1326,14,343,1,NA,6.018046,2009,NA,NA,NA,10,NA,413,30,25,0.8333333333333334
16_3_13_80612_4_1,16_3_13_80612,101,80612,4,13,16,4716780010690,2004,2,2004,4716795010690,4716783010690,1,2,14.6,1,43.824299,-114.508367,4.5049,28,95,9999,0,NA,NA,NA,450,9.4772,45,125,1,NA,6.018046,NA,NA,NA,NA,NA,NA,414,1,1,1
16_2_39_84705_3_6,16_2_39_84705,101,84705,3,39,16,31361487010690,2008,2,2011,50635848020004,50635838020004,1,2,10.1,2,43.705101,-115.195847,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,6.018046,2010,NA,NA,NA,10,NA,402,18,13,0.7222222222222222
16_3_25_87808_3_5,16_3_25_87808,101,87808,3,25,16,12273251010690,2007,2,2007,12273282010690,12273254010690,1,2,8,1,43.787459,-114.770215,99.9989,27,0,NA,NA,NA,NA,NA,735,208.5512,99,270,0.75,NA,6.018046,NA,NA,NA,NA,NA,NA,414,12,5,0.4166666666666667
16_3_25_86362_3_2,16_3_25_86362,101,86362,3,25,16,4720770010690,2004,2,2004,4720783010690,4720773010690,1,1,13.2,1,43.517587,-115.024782,29.3925,NA,0,NA,NA,NA,NA,NA,470,50.4337,49,192,1,NA,6.018046,NA,90006,0,NA,NA,NA,414,10,3,0.3
16_3_59_86068_4_2,16_3_59_86068,101,86068,4,59,16,40390792010690,2013,2,2013,273523046489998,273523015489998,1,1,5.4,1,44.716882,-113.778057,69.1539,26,0,NA,0,NA,0,NA,595,120.5827,63,180,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,16,3,0.1875
16_3_59_82006_4_1,16_3_59_82006,101,82006,4,59,16,35372144010690,2009,2,2009,39522680010690,39522642010690,1,1,11.7,1,44.464407,-113.396346,52.224,25,0,NA,NA,NA,NA,NA,470,120.4718,43,75,1,NA,6.018046,NA,0,NA,NA,NA,NA,413,25,16,0.64
16_1_17_88364_1_5,16_1_17_88364,101,88364,1,17,16,40389403010690,2012,2,2013,272347268489998,272347255489998,1,2,21.7,1,48.206304,-116.051248,71.4111,17,0,NA,0,NA,0,NA,735,108.3237,85,330,0.25,NA,6.018046,NA,NA,NA,NA,NA,NA,104,2,2,1
16_2_85_82660_1_2,16_2_85_82660,101,82660,1,85,16,40391521010690,2013,2,2013,273522462489998,273522451489998,1,1,11.2,1,44.91402,-115.290564,125.0028,35,0,NA,0,NA,0,NA,670,217.2984,50,338,1,NA,6.018046,NA,90001,0,NA,NA,NA,NA,10,8,0.8
16_2_85_87078_4_2,16_2_85_87078,101,87078,4,85,16,11813713010690,2006,2,2011,50639347020004,50639315020004,1,1,5,1,45.106821,-115.861234,77.2155,30,0,NA,0,NA,0,NA,670,180.1029,5,315,0.666078,NA,6.018046,NA,0,NA,NA,NA,NA,412,13,1,0.07692307692307693
16_3_59_87303_1_7,16_3_59_87303,101,87303,1,59,16,4732557010690,2004,2,2004,4732575010690,4732560010690,1,2,6.3,1,44.52747,-113.05262,182.7045,25,0,NA,NA,NA,NA,NA,670,339.1854,41,338,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,39,14,0.358974358974359
16_3_59_81107_2_6,16_3_59_81107,101,81107,2,59,16,31368181010690,2008,2,2008,31368214010690,31368184010690,1,2,7.1,1,45.302278,-113.74565,127.659,28,0,NA,NA,NA,NA,NA,700,285.4551,55,242,1,NA,6.018046,NA,NA,NA,NA,NA,NA,413,12,7,0.5833333333333334
16_1_17_81594_3_20,16_1_17_81594,101,81594,3,17,16,37275541010690,2010,2,2010,42497981010690,42497925010690,1,2,7.4,1,48.392337,-116.124274,53.7843,16,0,NA,0,NA,0,NA,735,117.7294,48,246,1,NA,6.018046,NA,NA,NA,NA,NA,NA,104,9,8,0.8888888888888888
16_1_21_82811_2_6,16_1_21_82811,101,82811,2,21,16,31356205010690,2008,2,2008,31356224010690,31356208010690,1,1,5.1,1,48.858076,-116.615494,145.7708,28,0,NA,NA,NA,NA,NA,735,311.1641,70,252,1,NA,6.018046,NA,0,NA,NA,NA,NA,104,14,8,0.5714285714285714
16_1_21_82811_4_32,16_1_21_82811,101,82811,4,21,16,31356205010690,2008,2,2008,31356296010690,31356208010690,1,2,12.9,1,48.858076,-116.615494,145.7708,28,0,NA,NA,NA,NA,NA,735,311.1641,70,252,1,NA,6.018046,NA,NA,NA,NA,NA,NA,104,14,8,0.5714285714285714
16_1_49_82678_3_19,16_1_49_82678,101,82678,3,49,16,4727300010690,2004,2,2004,4727329010690,4727304010690,2,1,1,1,45.316551,-114.761548,162.7345,24,0,NA,NA,NA,NA,NA,470,418.7484,29,78,0.472131,NA,74.965282,NA,NA,NA,NA,NA,NA,413,44,1,0.022727272727272728
16_1_49_83199_3_11,16_1_49_83199,101,83199,3,49,16,5387840010690,2005,2,2008,31336122010690,5387842010690,1,2,15.7,1,45.541364,-114.76671,164.8794,30,0,NA,NA,NA,NA,NA,670,299.4288,53,350,1,NA,6.018046,NA,NA,NA,NA,NA,NA,103,17,14,0.8235294117647058
16_1_49_83333_2_2,16_1_49_83333,101,83333,2,49,16,40390482010690,2011,2,2011,51045004020004,51044992020004,1,2,7.1,1,45.562155,-115.713735,16.4903,37,0,NA,0,NA,0,NA,670,26.5606,100,140,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,14,12,0.8571428571428571
16_1_49_84917_3_1,16_1_49_84917,101,84917,3,49,16,40390471010690,2012,2,2013,272346368489998,272346355489998,1,1,2.3,2,45.628558,-114.823812,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,74.965282,NA,NA,NA,NA,NA,NA,103,6,0,0
16_1_49_84069_1_6,16_1_49_84069,101,84069,1,49,16,31364582010690,2008,2,2008,31364598010690,31364585010690,1,2,6,1,45.946665,-115.006908,82.9857,51,0,NA,NA,NA,NA,NA,735,171.2336,45,10,0.75,NA,6.018046,NA,NA,NA,NA,NA,NA,117,1,1,1
16_1_49_85020_3_20,16_1_49_85020,101,85020,3,49,16,37275914010690,2010,2,2010,42516985010690,42516938010690,1,1,5.1,1,45.609197,-115.92187,114.003,35,0,NA,0,NA,0,NA,700,230.7901,20,290,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,5,2,0.4
16_1_49_85998_4_2,16_1_49_85998,101,85998,4,49,16,12280596010690,2007,2,2008,31348521010690,12280598010690,1,2,12.2,1,45.36859,-115.339297,0,NA,32,2007,0,NA,NA,NA,700,0,10,263,0.75,NA,6.018046,2007,NA,NA,NA,30,NA,412,12,12,1
16_1_49_88271_1_5,16_1_49_88271,101,88271,1,49,16,5390721010690,2005,2,2005,5390737010690,5390724010690,1,1,5.6,1,45.195441,-115.914071,81.0528,37,0,NA,NA,NA,NA,NA,700,162.7365,65,140,1,NA,6.018046,NA,90002,26000,0,NA,NA,412,9,1,0.1111111111111111
16_1_49_81036_2_11,16_1_49_81036,101,81036,2,49,16,40390560010690,2012,2,2012,195370878020004,195370844020004,1,1,6.1,1,45.932262,-115.029978,65.4292,20,30,2008,0,NA,0,NA,735,134.8754,72,262,1,NA,6.018046,NA,90002,0,NA,NA,NA,117,7,3,0.42857142857142855
16_1_49_82678_3_23,16_1_49_82678,101,82678,3,49,16,4727300010690,2004,2,2004,4727333010690,4727304010690,2,1,2.3,1,45.316551,-114.761548,162.7345,24,0,NA,NA,NA,NA,NA,470,418.7484,29,78,0.472131,NA,74.965282,NA,NA,NA,NA,NA,NA,413,44,1,0.022727272727272728
16_1_49_84348_3_2,16_1_49_84348,101,84348,3,49,16,37275915010690,2010,2,2010,42517113010690,42517098010690,1,2,31.2,1,45.599541,-115.725868,142.3617,47,0,NA,0,NA,0,NA,735,255.8294,65,220,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,2,2,1
16_1_49_87181_1_20,16_1_49_87181,101,87181,1,49,16,35371807010690,2009,2,2009,39520304010690,39520279010690,1,1,4.9,1,46.353282,-114.652764,127.2416,40,0,NA,NA,NA,NA,NA,670,263.3733,20,30,1,NA,74.965282,NA,NA,NA,NA,NA,NA,105,2,0,0
16_1_49_88130_4_1,16_1_49_88130,101,88130,4,49,16,12281691010690,2007,2,2007,12281716010690,12281694010690,1,2,9,1,45.890677,-114.487763,31.4263,30,0,NA,NA,NA,NA,NA,735,65.1253,50,170,1,NA,6.018046,NA,NA,NA,NA,NA,NA,103,3,3,1
16_1_49_88704_3_2,16_1_49_88704,101,88704,3,49,16,37275901010690,2010,2,2010,42515535010690,42515501010690,1,2,7.3,1,45.805705,-114.556842,63.3075,25,0,NA,0,NA,0,NA,735,136.0573,85,270,1,NA,6.018046,NA,NA,NA,NA,NA,NA,103,18,18,1
